BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
-411.725,91.5756,-39.7534,24.4198,-4.30035,-12.0729,14.0975,-14.1457,0.414456,1.61229,-7.7939,5.3167,-10.4956,-4.10033,1.26556,-3.42546,5.65264,-0.713638,-1.33895,3.09847,-2.5995
-408.131,94.0464,-39.9372,23.7649,-0.22459,-12.3043,14.2356,-13.0081,1.87549,3.02013,-8.28939,5.93538,-6.83045,-3.21227,2.36803,-3.48706,5.43981,-0.159209,0.426464,5.00057,-1.48426
-414.491,91.7182,-40.1521,24.1863,-4.2541,-14.4518,14.4958,-13.8888,-1.46522,0.990362,-9.01066,4.88941,-9.92908,-4.04906,2.24659,-3.17614,6.32886,-2.89341,-1.31571,6.51606,-0.863434
-412.833,91.0696,-43.207,24.4374,-2.70968,-17.0115,11.5204,-12.5931,1.97231,-0.312825,-12.2998,3.62453,-8.72003,-3.36171,0.891234,-6.2468,5.28489,0.0284438,-0.998227,2.43815,-2.69464
-415.583,89.6782,-42.7185,22.8959,-5.83642,-16.0929,12.3524,-14.2516,1.02211,-0.214777,-11.592,3.82361,-9.70174,-3.48021,-0.728973,-8.28485,4.64871,-2.16837,-1.75549,5.2081,-2.43261
-417.241,90.9831,-40.5406,25.7349,-5.10991,-14.4524,14.5711,-14.2781,0.544196,2.51685,-11.3561,1.99014,-9.47279,-4.93868,0.388591,-4.87734,4.55905,-2.29274,-1.98755,5.23686,-2.98888
-419.049,90.2054,-40.4613,26.2162,-4.9447,-16.6778,10.3451,-13.4401,2.28523,-0.902541,-12.7327,3.49468,-9.31054,-4.07106,0.262188,-6.3924,5.1602,-1.63037,-1.76401,3.9246,-3.00668
-400.732,79.5346,-49.5176,33.8623,-5.19271,-3.73086,9.33636,-9.27278,3.1812,-8.17522,-2.41711,-1.66747,-7.8216,-2.41282,-5.20348,2.23612,-1.47006,0.0511578,4.53951,-1.83388,1.7361
-380.839,59.934,-31.7372,29.384,-21.0416,9.5215,-12.8162,7.27744,-5.81062,-3.1314,-1.34927,-7.28771,0.795241,-9.52443,3.56948,-2.88229,3.0783,-2.27083,0.405822,-0.686008,-0.627936
-361.892,42.044,-17.0238,20.758,-13.5296,17.654,-11.033,14.3008,-12.4718,10.6568,-9.25452,4.26414,-5.55813,3.52144,-1.33061,1.49177,2.80417,0.876495,3.5973,-2.1556,1.63756
-324.423,48.7574,-10.2421,17.8922,-11.8042,18.9911,-15.2517,12.0711,-10.4698,10.9051,-5.7351,5.64203,-7.40775,0.276464,-2.08139,-2.50313,-2.20891,-3.0486,3.16913,-2.17817,0.661302
-352.485,75.7659,-18.1761,25.9792,-8.88814,11.1682,-5.17832,-1.22776,-0.196705,1.29223,5.23289,-4.66223,1.52638,-6.80863,1.48968,-2.0085,-0.141216,-0.532117,0.52924,0.0756075,-5.41264
-386.917,92.2146,-33.6798,22.4916,-1.42078,-12.6933,7.34991,-17.7354,0.561337,1.26762,-4.2924,3.04517,-11.5684,-2.9748,1.13976,-5.51079,2.46571,-1.64412,-1.13761,2.71695,-5.59577
-394.729,95.082,-34.9923,17.5615,-3.06999,-16.4972,4.50763,-16.6746,2.53452,0.532528,-8.90502,1.5593,-10.1061,-3.00972,1.05079,-5.80499,2.36716,-2.05194,-2.40323,1.74545,-4.767
-393.205,96.0521,-35.6463,17.6533,1.07011,-15.1511,8.26253,-14.878,-1.84089,1.54459,-8.53534,2.24167,-6.48183,-3.37176,0.0870457,-6.18693,1.85328,-2.08775,-2.08682,3.24325,-7.07284
-383.005,88.5449,-29.9344,21.6052,-5.97407,-2.57646,0.23149,-12.5479,2.14116,-3.94143,3.23509,-4.82981,-3.16823,-2.09857,-6.27651,3.92068,-5.44393,-0.543352,0.852252,-1.97565,0.334953
-381.385,83.7096,-28.6628,24.9381,-11.4146,-0.0438665,-1.13703,-14.1278,5.54317,-5.00627,4.33372,-6.46325,-5.19239,1.29404,-6.7173,3.18813,-4.88898,-0.176273,-0.334923,-3.16738,1.44308
-384.689,84.0811,-31.597,24.5662,-11.128,-1.60775,-1.31235,-13.2095,5.77207,-7.93413,4.21193,-4.39035,-5.87602,3.49855,-7.21271,2.1774,-3.26992,0.649011,1.3402,-3.34348,2.3329
-395.299,92.5172,-33.6117,22.9107,-3.0391,-10.759,7.36641,-14.699,2.56897,0.0422232,-3.06502,3.2942,-6.50342,-1.6945,-1.84609,-3.86695,1.11521,-0.990867,0.248421,0.912632,-5.02496
-381.459,83.0357,-34.0956,24.4435,-12.7404,1.34012,-1.11108,-12.3648,5.95173,-10.0572,4.8216,-5.40167,-5.23739,2.06895,-9.07895,3.63331,-6.12402,-1.06084,0.395709,-4.20709,3.34002
-373.506,87.0252,-28.6486,25.3305,-7.86118,1.81243,3.83639,-6.11796,8.5968,-6.04267,4.53018,-3.94912,-1.77611,1.92035,-8.45959,5.3914,-3.38617,0.691253,2.53951,-3.75021,2.35588
-395.017,92.347,-34.3102,16.7897,-6.83635,-7.10563,4.51116,-9.58078,-1.69718,-3.50541,1.48851,-5.49328,-1.80006,-0.247472,-7.80495,4.98746,-3.59422,-0.511799,4.67571,-5.38715,1.5056
-391.331,85.1917,-32.6332,21.2678,-13.2896,-4.73846,0.839208,-10.0915,3.89368,-8.72835,2.94741,-8.22099,-5.95865,3.43793,-7.93114,5.24465,-4.61411,-2.25577,2.53652,-4.94996,3.7009
-401.003,92.6149,-34.632,18.1876,-4.52817,-13.528,9.33794,-16.0016,0.810606,-0.393802,-7.56355,1.96829,-9.76406,-2.51656,-2.79399,-7.40216,4.22792,-1.12085,-3.93899,0.268639,-6.44508
-390.961,86.8285,-26.9004,26.281,-9.97834,-3.56574,2.52804,-10.6677,8.79889,-6.86586,3.73447,-1.22199,-7.75788,2.65378,-8.23486,1.32107,-0.437345,-0.467817,3.06089,-5.07933,-1.16745
-393.336,85.0945,-27.4626,23.6831,-12.9564,-3.90998,-0.0338961,-10.0224,5.34973,-9.49098,4.18139,-5.89116,-5.9278,0.396381,-9.40237,5.00774,-4.30805,-0.369693,1.68127,-4.26295,4.15779
-380.867,71.2796,-19.5663,20.9075,-13.987,3.49253,-13.4744,5.97363,-8.16265,-2.4134,1.62191,-10.6819,0.238136,-11.0061,0.330732,-2.66525,2.26976,-0.826856,-2.80493,0.652057,-3.84998
-386.399,77.2614,-28.383,20.9327,-14.6157,2.66351,-3.83538,-0.305775,-4.30462,-1.44436,1.28997,-7.69705,0.00168406,-5.08612,-0.00360378,-1.33937,-0.165269,-0.37574,-0.464736,1.23866,-1.24892
-395.766,82.6974,-34.3613,27.3389,-13.5173,1.21125,4.97877,-8.40782,7.30786,-9.2457,2.01506,-3.9178,-7.23166,1.87468,-7.07801,3.44391,-3.53738,1.7786,4.30125,-3.68251,2.34878
-337.038,42.0986,-5.58665,8.87012,-10.8956,7.93394,-5.98861,1.44988,-6.69491,1.48229,-8.17116,3.05309,-7.60909,1.15959,-10.7625,8.69326,-5.01217,6.60375,-6.49858,5.72818,-0.717759
-327.597,76.6813,-14.2618,15.7763,-1.57659,3.76751,-1.81424,-8.08472,5.64998,-3.29624,6.81596,0.0256137,-1.79441,-3.35818,-7.43132,6.67346,-7.55483,3.04772,-10.087,3.07939,-3.51985
-349.899,90.813,-26.7756,16.1932,-7.31671,-1.29459,0.252863,-12.0311,4.2641,-5.5084,4.52711,0.184034,-2.93095,-2.02838,-8.42092,3.69227,-3.50582,-1.85773,-2.39196,-4.16437,2.72165
-366.679,92.3391,-27.9801,11.7688,-9.18841,-9.76773,0.771654,-15.4325,0.0460961,-5.29982,-0.622779,-0.195232,-5.84756,-5.57834,-7.47089,0.23192,-0.949217,-3.03185,-3.83121,-1.43917,-0.278236
-374.773,95.1196,-26.3238,7.74692,-5.82559,-15.8375,4.04224,-16.9371,-3.63323,-1.30019,-7.26275,2.04958,-9.16606,-8.52417,-4.14905,-6.9684,-0.788069,-3.82599,-6.66875,-0.234082,-5.43684
-374.563,97.1091,-22.2042,13.5817,-5.44305,-14.5675,8.42235,-15.709,-1.82092,0.628545,-4.41125,4.41703,-6.57361,-7.41891,-3.71265,-5.80139,0.747047,-1.81688,-4.95299,0.559555,-5.25806
-376.49,98.0099,-22.9669,10.839,-3.32393,-16.5908,8.09659,-13.9462,-4.8899,2.01825,-5.35019,3.68326,-6.03367,-8.50042,-1.76411,-5.45826,0.158608,-1.52056,-6.08237,2.90276,-4.15724
-380.394,96.5845,-23.3969,11.5316,-3.07617,-18.1381,6.00566,-13.4745,-4.45475,0.0484207,-6.44766,1.22225,-4.91917,-6.87273,-4.82721,-6.27968,-0.0129173,-2.45687,-5.02717,1.23107,-4.78521
-382.426,95.6346,-20.5289,14.9889,-4.28753,-16.454,5.81933,-14.9745,-2.2816,0.588191,-5.16485,2.70541,-6.30388,-7.59776,-4.06307,-5.50056,-0.0604886,-1.94581,-3.297,1.11667,-5.07636
-369.542,82.1311,-24.6914,20.2434,-17.234,-3.91875,-2.16919,-13.5511,3.8402,-10.373,3.08025,-6.0739,-6.55482,-1.07254,-12.249,0.458948,-6.49712,-1.52591,0.873717,-3.50205,1.89475
-348.038,48.1085,-7.82381,19.477,-16.8067,10.9832,-16.0015,8.20552,-10.5919,9.68125,-6.42529,4.26782,-6.59533,-1.55716,-6.8998,-0.623501,-2.48901,-2.03334,0.186429,-1.38153,4.64952
-351.977,56.174,-14.018,19.6711,-16.9283,9.58904,-16.2099,6.22473,-12.5531,5.31333,-6.67887,2.13711,-3.21217,-3.15696,-0.771234,-4.54345,-0.117683,-3.42762,4.33337,-5.00087,2.83019
-393.9,93.9346,-31.3176,19.0157,0.257972,-12.7532,7.43636,-16.0852,0.290449,1.40087,-9.07927,2.26091,-7.48049,-3.13105,0.59305,-6.19249,0.161618,-3.76549,-2.77218,3.46609,-3.85176
-392.679,97.9246,-25.5551,20.0771,-1.67586,-13.6419,11.1754,-10.9273,2.77099,1.23318,-6.93719,5.64503,-4.10732,-3.40144,0.787262,-3.17439,2.79472,-1.484,-1.33362,1.77704,-3.99383
-399.44,95.4808,-28.8927,19.8146,-4.70094,-16.4583,10.8384,-14.5779,-0.790237,2.51284,-7.80478,3.14658,-5.91945,-4.39207,-0.213315,-4.46224,5.32609,0.741941,-1.72119,3.14256,-4.55602
-397.946,95.4835,-23.6082,19.8983,-1.68452,-15.3601,8.36149,-13.7384,0.325036,1.25318,-7.63301,3.17672,-8.07953,-6.67747,-0.610157,-4.60322,3.91945,-0.0306182,-3.3843,1.39112,-3.3754
-402.429,93.9006,-26.4849,19.6835,-3.15986,-15.0483,8.0451,-15.8869,-0.680309,0.48717,-9.60719,2.40156,-8.39753,-6.286,-0.125405,-5.55305,1.41789,-2.59751,-3.62436,4.13528,-4.00664
-408.147,93.6948,-30.8056,21.5262,-7.29507,-16.6101,9.51966,-14.4939,1.21762,-2.55786,-8.60812,5.62202,-7.47585,0.327412,3.27499,-5.34632,2.54089,-2.72474,-0.00510282,4.22832,-3.8492
-402.794,93.9264,-25.5104,21.5616,-5.01954,-14.2925,10.1885,-15.0468,1.70839,-0.144411,-11.1691,3.28064,-7.47216,-5.12722,-1.29216,-5.66717,4.46426,-1.65588,-4.20053,1.98927,-2.87606
-405.522,82.3996,-30.4383,26.2326,-10.591,-8.15998,-0.249395,-15.107,2.48192,-10.242,-4.0637,-4.48019,-8.02216,-1.64398,-4.59344,1.1609,-1.28157,-0.321193,-1.81947,-3.793,0.713672
-358.292,48.305,-1.07788,22.0815,-12.6206,10.6582,-16.28,9.50282,-13.9377,5.71295,-10.4736,4.30281,-6.51785,-0.824481,-2.53708,0.600452,0.99534,-1.48228,2.1015,-4.00801,0.334428
-311.522,46.6145,-10.0543,23.5352,-17.4332,15.993,-13.1844,9.8949,-10.4884,12.7553,-8.53436,5.64942,-5.49024,-2.06899,-3.4985,-2.28877,1.45553,-4.65647,1.50111,-2.82639,1.70622
-331.678,65.4817,-8.41202,24.0544,-10.5972,8.47225,-11.2639,5.948,-6.37082,9.69899,-2.37667,-0.390228,-2.38667,-4.34901,1.99349,-0.393775,3.87936,-4.20629,1.81642,-2.94714,0.689664
-360.034,81.0478,-23.3868,19.4463,-13.3199,0.992524,-9.60742,-7.76232,-0.179928,-1.44594,1.46422,-10.0693,-0.417802,-4.42969,-2.43463,-1.53546,-1.50819,2.23607,-4.24876,0.232504,-0.565948
-364.607,78.4372,-25.4157,15.1349,-14.5341,3.36431,-14.9645,-3.64423,-1.57878,-1.31039,4.25516,-11.1483,3.37963,-6.3161,-1.26765,-0.724323,-1.3523,3.52212,-3.84666,0.549254,-3.70232
-373.386,83.0164,-25.5614,18.5449,-13.0942,-2.64913,-9.89728,-10.1611,2.88551,-6.56504,4.52768,-11.2638,-3.71389,0.525442,-7.59546,2.44652,-4.69527,1.42842,0.373187,-3.4283,0.554141
-375.009,86.3607,-24.9285,19.9308,-10.4692,-2.91934,-4.55285,-15.5713,2.98949,-4.39798,3.273,-5.29827,-7.13492,0.0444948,-7.68848,1.59746,-1.85787,2.3328,1.91263,-3.7503,2.26473
-376.81,84.8363,-25.1888,22.0244,-14.5839,-1.5602,-4.28074,-12.7721,5.88714,-7.1847,5.72392,-8.31592,-7.4105,4.81586,-7.83543,3.86697,-3.40279,1.88479,3.02827,-4.48229,5.28747
-383.654,92.8131,-30.3426,19.6731,-7.5507,-9.42044,2.61379,-16.3944,3.30076,-0.0567815,-2.42439,-0.554607,-6.97779,1.67877,-2.57721,-0.507111,1.06055,-1.69896,2.00986,-1.63743,-0.062236
-372.931,85.4554,-20.9251,25.8043,-11.3707,0.946632,-1.49271,-13.7416,7.64973,-4.3271,2.80321,-5.50919,-5.91382,3.46514,-5.98665,2.69591,-4.53417,-0.0309993,3.60517,-3.32206,4.21782
-388.776,89.3975,-28.0522,18.0374,-8.79819,-10.3242,0.032585,-16.2466,1.32751,-1.66964,-4.50038,-4.52091,-7.52539,-1.58756,-3.95485,-1.38907,-2.93673,0.809713,-0.563095,-2.43402,1.42458
-401.423,96.6716,-33.1894,15.0396,-3.93858,-18.8897,5.65403,-15.628,-2.22164,4.19048,-8.36964,0.305392,-5.78821,-1.44886,2.16925,-4.82465,-0.929564,-0.434562,-1.08191,0.156684,-3.32473
-364.706,73.1846,-16.866,19.6133,-17.602,6.46153,-15.6982,-0.989897,-3.64846,-1.82273,3.58146,-13.2132,-0.509807,-7.07353,0.7616,-2.4629,-0.373562,0.783822,-2.76325,3.154,-1.43877
-357.048,76.8851,-14.1952,20.7807,-14.3584,9.99735,-10.0102,2.69382,-2.99921,-0.769039,3.20876,-6.25781,1.40156,-8.86042,1.62029,-3.37801,1.7122,0.910535,-3.50698,0.566709,-3.18302
-384.144,86.9107,-29.8144,19.3978,-15.7735,-2.66939,1.55221,-11.7705,4.88236,-5.86405,3.43346,-2.94548,-3.90742,0.510109,-5.40985,3.44318,-4.34356,4.43999,1.9463,-4.60942,3.7335
-385.323,89.0009,-26.0218,21.9711,-10.2203,-6.87729,3.16369,-13.4534,2.45215,-2.64311,-1.61093,-3.07151,-4.75678,-1.9689,-6.65775,0.744774,-1.13878,2.33667,1.36125,-3.55573,0.555936
-394.469,96.3657,-27.0164,18.9066,-6.14321,-15.6198,9.44573,-14.7865,1.14774,2.7439,-10.4544,3.14191,-7.16722,-3.89832,-0.180633,-6.42199,2.94917,-1.60405,-1.2425,2.08735,-6.31027
-387.208,83.3122,-28.1082,23.3551,-17.5719,-2.55242,-1.86773,-12.5615,4.9019,-7.98892,4.47337,-5.21147,-5.90212,0.972061,-8.87048,5.90121,-3.27312,-0.831162,0.601334,-4.77566,2.91068
-389.635,84.688,-22.4748,22.5618,-16.2533,-1.97809,-1.96026,-10.7481,3.62688,-9.0673,3.44966,-7.88966,-4.9194,1.80741,-10.3117,5.06704,-4.34179,-1.2642,2.77904,-5.27766,2.6763
-395.042,84.256,-27.3861,22.9088,-13.3539,-9.81926,-1.00725,-15.1082,0.771875,-6.10616,-3.74903,-3.52802,-6.29377,-3.6675,-8.67019,1.66596,-1.25341,-2.79582,-1.24323,-2.54364,0.612293
-395.295,81.7605,-31.0878,29.7052,-14.2624,2.22725,2.57167,-13.2551,6.45724,-7.25419,6.02178,-1.5102,-2.41456,5.99812,-6.99676,4.07443,-3.35146,-3.31356,2.42736,-3.45335,1.74803
-396.539,79.5964,-30.7891,29.6441,-13.7342,0.492262,0.0727277,-9.2057,7.50229,-9.67567,1.47351,-5.98405,-4.46135,2.29961,-9.23007,2.49019,-4.27916,0.42053,1.98936,-4.01111,4.9837
-362.42,50.6592,-14.3785,19.7261,-16.238,12.794,-18.177,8.88201,-12.7358,10.0337,-8.84937,-0.592372,-3.12212,-2.86595,-2.73374,-2.16118,1.0861,-2.54033,1.84122,-3.25649,3.89899
-320.678,56.3203,-9.16507,19.0876,-6.19345,9.27115,-15.4571,8.24483,-8.91912,11.926,-6.49285,0.784443,-5.04147,0.43864,-3.089,-0.371074,-1.48706,-4.14876,-1.0053,-1.32634,-0.629484
-368.216,89.2217,-28.4859,20.6994,-2.64649,-2.27712,0.00322118,-9.82771,6.60071,-2.68826,2.19931,-4.565,-4.49638,0.520877,-4.71702,2.74802,-3.4965,-1.0562,-0.345795,-1.05708,2.12349
-373.579,82.5768,-27.1566,19.4524,-12.0159,-2.96371,-5.79682,-14.7863,4.74588,-8.09833,0.131706,-9.02296,-7.10237,-0.434004,-8.24958,1.80535,-5.04574,-0.502325,-0.874903,-3.60189,2.69636
-369.97,82.5748,-26.2282,21.5781,-11.172,-0.236008,-4.5733,-13.1264,5.34399,-8.58522,4.1045,-8.43177,-7.46127,1.77029,-8.79145,3.21722,-4.74071,-1.44125,0.0502416,-2.92599,3.6377
-379.36,82.5998,-25.2111,22.5361,-14.5975,-2.59499,-1.04781,-12.9825,5.93865,-8.68188,3.0826,-6.33658,-7.40123,0.449238,-9.27979,2.44422,-4.95397,-3.11173,1.10132,-3.0129,1.14445
-380.839,83.604,-26.0596,19.7858,-13.6098,-4.41525,-1.62336,-14.1161,4.56237,-7.56134,-0.773783,-6.49016,-7.60287,-1.65004,-6.82957,2.19966,-5.86493,-1.63639,0.920094,-2.63374,1.21161
-385.257,84.3552,-24.1059,23.4262,-11.2965,-7.25042,0.901334,-13.6285,4.03047,-4.11359,-0.739205,-5.44387,-7.10986,-1.80199,-5.15097,1.8955,-2.73491,-0.81361,-1.03753,-0.743335,3.31953
-384.568,84.8046,-21.3506,24.0355,-14.0334,-2.09449,1.29931,-9.81937,7.28053,-7.64991,2.42178,-4.94571,-4.82195,0.859953,-7.61108,2.69858,-4.75562,0.348159,0.924323,-4.60086,0.796336
-396.627,91.3197,-27.9466,20.0605,-5.11117,-13.5999,5.8278,-12.3338,1.34677,-2.24335,-4.97176,1.37342,-6.56722,-2.33769,-0.348318,-2.76932,1.48235,0.195557,-1.88121,1.23299,-2.3488
-400.386,93.8644,-31.0593,20.8792,-0.98972,-11.6717,10.1046,-13.8764,2.75145,0.517384,-10.7792,4.12465,-7.36518,-3.0958,1.18027,-5.81554,2.7106,-2.4104,-3.37409,1.84555,-4.06398
-381.781,91.7991,-21.7549,22.0584,-6.36542,-0.115291,4.67844,-13.1573,5.68542,-1.21,3.65361,-0.86156,-5.18768,-1.39368,-3.59486,1.68795,-1.01257,2.41601,0.3678,-3.43628,0.23564
-380.528,85.1752,-22.6231,23.0962,-10.8716,-0.786933,-1.7106,-12.9738,4.83471,-8.37765,2.87974,-6.37113,-4.34662,-0.365451,-8.20277,4.56927,-4.89249,-1.25608,-0.650927,-3.30492,3.64795
-390.404,82.6788,-25.8195,22.2581,-13.6332,-3.34326,-2.23058,-16.2653,3.17665,-10.7023,0.0289051,-5.66535,-4.5784,0.419003,-8.89411,0.84236,-7.32398,-1.06339,-0.083671,-4.1132,3.58855
-392.477,84.2147,-24.5394,23.9969,-14.597,-5.51482,-0.445173,-12.8355,4.963,-9.71856,0.716413,-5.92714,-5.33574,-0.330451,-11.103,1.9073,-4.40321,-1.75246,1.39813,-4.39176,0.705307
-390.521,88.2188,-25.3855,22.8137,-8.67656,-8.88674,1.69648,-13.8728,3.37145,-5.74461,-1.79422,-2.57242,-6.34793,-0.704482,-5.27771,-0.180016,-3.25268,-2.65698,0.111169,-0.272079,0.318966
-400.751,91.4851,-24.8823,22.1684,-4.2053,-14.6462,5.91617,-18.0227,1.00205,-2.18043,-8.90785,2.19295,-8.73711,-3.66785,-0.104694,-5.62504,0.983982,-4.37446,-3.2882,2.96683,-2.89513
-401.682,92.2452,-28.1257,24.5129,-2.23093,-13.6908,8.35068,-16.9851,0.896952,-1.05999,-6.81749,4.56082,-6.70537,-3.29612,-2.27824,-5.74079,2.54359,-4.4706,-1.72065,3.41716,-3.44185
-403.093,94.1598,-27.0872,22.7243,-1.98876,-16.1544,6.99648,-15.6391,1.34285,0.821509,-6.00352,3.85928,-7.41195,-2.67978,-0.866427,-7.12285,1.47027,-3.19936,-3.27434,2.81295,-4.18064
-388.537,82.5364,-20.048,20.5309,-6.08999,-8.08704,1.75602,-7.60438,-3.14569,2.99789,-8.89133,3.08883,-6.28494,-4.31182,-2.41039,-6.08523,1.53617,-0.777455,-0.327211,0.998521,-2.32215
-349.261,47.8551,-2.69482,16.948,-14.576,11.7984,-18.2171,4.28764,-14.1487,5.52131,-10.6754,5.69123,-6.58042,-0.573763,-6.38843,-0.573371,-2.34331,-4.32185,1.13015,0.157037,3.46122
-322.897,44.8655,-7.69059,24.0405,-9.97376,13.6243,-17.0641,9.69785,-10.0513,10.5059,-5.2303,7.88321,-7.44588,0.771907,-6.93705,2.68311,1.6983,-0.96874,-1.24052,-5.3572,4.05402
-353.993,66.3667,-22.1817,27.6931,-13.7852,12.7732,-14.7499,2.39877,-2.26888,0.766219,3.06854,-5.05745,1.79192,-7.19219,0.984266,0.32138,5.1225,0.262884,-3.03986,-0.837922,0.536825
-394.419,88.9793,-36.3611,21.9634,-4.26955,-9.65316,1.86597,-16.1737,2.79506,-3.384,-2.79017,-0.20711,-8.4713,-0.848519,-3.47113,-2.59698,0.838106,-0.255276,-2.76654,-3.30142,1.43584
-402.926,91.7142,-38.7127,17.675,-0.656064,-13.8394,3.68788,-19.9268,-0.847177,-0.871449,-7.74424,3.33195,-9.49179,-3.6423,-1.82279,-5.60423,5.77823,-2.19206,-5.48573,2.35562,-0.324145
-402.077,95.0335,-37.852,18.5221,0.206671,-12.3583,6.04938,-17.0211,1.72837,0.564007,-8.72199,4.39876,-8.60234,-1.09537,0.400928,-6.25061,6.18368,-0.949071,-4.12165,1.86826,-2.78019
-400.499,95.7633,-35.5763,18.2708,0.0199601,-12.0913,7.6314,-15.6917,2.08408,0.0420368,-8.86059,3.73811,-7.24075,-2.75601,-1.53276,-5.00255,5.0678,-2.70942,-4.93048,2.80165,-1.78496
-406.386,93.389,-36.542,18.3502,0.985535,-13.7338,7.73378,-17.6126,-1.06949,1.42709,-8.87976,4.2398,-6.80132,-6.23015,-1.24973,-4.74981,3.34055,-0.659872,-5.55748,1.21639,-1.39737
-391.453,83.4579,-33.09,22.3734,-11.658,1.40652,-1.11668,-15.3172,4.1412,-10.1609,1.84998,-3.99498,-3.817,-0.181907,-10.7477,4.99363,-2.90775,-1.20882,-1.78279,-5.70945,4.99941
-390.816,87.9998,-30.51,24.1978,-6.99982,-0.621844,3.72452,-12.8384,4.75386,-4.19559,1.72818,-1.54653,-6.07306,-1.04227,-5.93688,2.91082,0.410094,0.229891,-1.93236,-3.49607,2.98612
-394.074,87.2469,-30.2882,21.3928,-12.0018,-1.51851,2.38108,-10.6884,5.08955,-7.35005,0.554467,-2.10041,-7.4753,-2.03243,-5.39803,3.68799,-1.52325,-0.0823836,-1.90288,-2.96556,4.45181
-387.115,80.8835,-33.806,22.9114,-15.2579,-1.60077,-3.83669,-16.8497,3.36085,-9.94354,3.26533,-6.00783,-7.57595,2.01279,-10.5772,1.03966,-3.98261,-1.98429,-1.30534,-4.50409,2.16035
-391.551,93.3099,-31.8362,20.9371,-3.02929,-4.32787,7.76497,-15.586,3.32729,1.08599,-1.38644,1.9111,-6.79803,0.758973,-2.85655,-2.41621,4.47566,1.25569,0.666013,-0.562422,-2.36533
-396.727,85.6127,-31.9852,19.5236,-15.6142,-0.80328,0.178229,-12.9706,6.04515,-10.5405,-1.27248,-3.32421,-3.95677,1.05852,-9.04817,5.20009,-0.758193,0.468563,1.82282,-4.1347,4.70519
-398.326,84.9695,-32.4999,21.4207,-13.9211,-2.98307,1.45172,-12.9333,3.5704,-9.79801,0.241739,-3.88155,-7.71292,0.230504,-7.30428,2.35819,-1.2242,0.369486,0.355516,-0.529675,6.29328
-405.747,93.1964,-34.6266,21.4823,-3.04545,-14.4991,8.53288,-17.3314,2.81283,1.32085,-10.9215,2.50613,-10.5959,-4.15849,0.674723,-3.80366,6.08059,-2.68291,-3.20398,4.72512,-1.78552
-395.242,82.2946,-28.8751,24.3661,-15.5435,1.3645,-1.41691,-13.071,5.40505,-9.94603,2.37323,-6.9506,-6.83818,0.322179,-11.8534,4.81286,-2.83684,0.101255,2.82961,-3.25322,5.13856
-397.01,81.6879,-31.7754,25.6217,-12.5035,-0.124172,-1.02595,-13.2844,4.92981,-9.68346,0.927454,-5.58629,-5.99082,-0.186874,-10.2151,4.26684,-0.792145,0.945,1.87738,-2.11649,5.90355
-408.425,88.9461,-36.023,22.3516,-4.23906,-12.5472,6.51706,-17.3772,0.0541357,-3.48305,-7.73811,1.4584,-10.6027,-3.21492,-5.42419,-5.84166,3.35815,-2.09369,-0.273441,0.643598,-2.07758
-401.937,79.3396,-35.6221,28.7887,-11.2309,4.44488,0.16286,-14.3646,4.19469,-14.4482,3.46943,-3.83472,-4.14924,3.39805,-9.01132,3.52432,-3.23562,-0.866712,-0.0407018,-4.8777,3.27656
-349.294,33.8303,-0.311941,8.55299,-8.68467,4.10449,-13.3069,3.78743,-11.2417,5.1893,-11.1007,1.86676,-7.34465,2.64622,-8.53674,3.41409,-2.88139,2.01492,-3.18615,1.44838,-2.72544
-315.966,36.5672,0.934114,15.713,-2.19279,7.25027,-8.26907,4.15316,-4.87446,5.90482,-7.31308,3.9721,-9.1986,3.58348,-4.83776,5.53355,-1.91029,4.11615,-4.62591,5.43941,-5.9291
-355.775,65.1995,-21.5485,24.4917,-7.57404,6.42705,-9.0984,-2.05415,-3.58468,3.5139,-2.63949,-2.60865,-7.59194,1.82084,-4.9362,2.27858,0.981787,1.91909,-0.949788,-2.16326,0.115079
-396.415,92.8646,-41.7612,19.3606,-1.07416,-15.1561,6.59446,-18.0875,-0.601613,0.252023,-11.0455,0.940615,-8.63933,-0.954485,-0.908496,-8.00176,3.63243,-0.884844,-0.622424,1.88268,-5.36558
-388.538,87.2734,-35.3408,20.9203,-8.2285,-3.36065,-2.06625,-14.9413,4.2458,-6.02089,-0.897936,-5.21327,-7.66273,1.79517,-5.57359,1.64496,-0.584936,0.324657,0.177836,-4.52438,1.45645
-388.085,82.7014,-32.6189,24.2214,-9.74633,-0.444699,-4.40609,-15.0307,4.8157,-10.0168,1.14407,-6.84284,-7.38291,2.47516,-7.17635,3.5352,-4.48818,-0.125386,2.82323,-5.89583,1.27946
-394.537,84.0683,-30.6389,21.9365,-9.67935,-0.498306,-4.74435,-13.664,4.2033,-10.0653,0.131804,-8.28566,-6.02476,2.17754,-9.31698,4.39541,-2.74847,0.0731146,2.44439,-7.14136,2.49625
-398.162,86.8572,-34.1144,19.3283,-9.6525,-3.23987,1.07497,-17.2791,0.961821,-5.69964,-3.98148,-5.40125,-6.92681,1.29039,-5.08255,-0.898266,-2.00846,0.441533,0.670008,-2.85811,1.40404
