A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
0.076899,0.685314,2.46275,0.0193583,0.673444,0,2.62593,0.275305,0.110001,2.80364,0.0648616,0.155632
0.102032,0.735951,2.60177,0.0517269,0.622506,0,2.55972,0.270961,0.00650287,2.70021,0.0739349,0.106791
0.0942563,0.795884,2.4097,0.109942,0.48069,9.63371e-05,2.71701,0.239828,0.0489354,2.78256,0.14989,0.0603468
0.120465,0.595382,2.54968,0.177033,0.318268,0.0168563,2.61927,0.00319133,0.278421,2.29912,0.175914,0.427927
0.144398,0.263515,2.3484,0.242648,0.217237,0.0122063,2.13423,0.0997265,0.438391,1.68163,0.190357,0.672986
0.118538,0.21112,2.23769,0.159535,0.303297,0.0106561,1.59285,0.212903,0.336372,1.86679,0.149312,0.983244
0.0243287,0.201818,2.21269,0.067452,0.421606,0.00725707,1.33772,0.233791,0.154376,2.42865,0.0665172,1.04401
0.0087621,0.260151,2.23725,0.00565015,0.558487,0.017848,1.31756,0.177365,0,2.86653,0,0.919463
0.000534903,0.427001,2.24392,0.0030849,0.648832,0.0651424,1.50395,0.0251935,0.00441131,3.02216,0.0392297,0.444049
0.000615615,0.562716,2.17382,0,0.715016,0.181467,1.71144,0.0105811,0,3.11522,0.126372,0.143186
0.000501384,0.570835,2.43299,0,0.692574,0.223915,1.83567,0.0178787,0,2.87042,0.114716,0.159887
0.099503,0.67802,2.49189,0,0.601692,0.015378,1.8571,0.0231398,0.0306714,2.91732,0.104752,0.198202
0.0932036,0.814724,2.63533,0.0201811,0.593461,0.343104,1.65769,0.0331217,0.300716,2.69314,0.0783591,0.438094
0.0383615,0.909842,2.58154,0.133212,0.636814,0.538518,1.53094,0.0417041,0,2.69399,0,0.533948
0.0160351,0.91272,2.48632,0.253925,0.680283,0.503403,1.49136,0.0154061,0,2.75138,0,0.629682
0.140781,0.777073,2.31662,0.024454,0.817163,0.325994,1.55526,0.011222,0,2.90668,0.127718,0.531553
0.311422,0.588929,2.31511,0,0.735115,0.0542054,1.88901,0.00696745,0,2.94607,0.134034,0.457601
0.476053,0.345187,2.38007,0.125879,0.588057,0,2.51452,0.00675073,0,2.82092,0.0259302,0.364206
0.392048,0.274648,2.38761,0.378355,0.431512,0.0917746,2.35651,0.0295717,0.167801,2.76249,0.0241898,0.479337
0.175935,0.264485,2.50862,0.345095,0.523947,0.219622,1.70972,0.00690691,0.240169,2.8154,0.0341259,0.536259
0.206083,0.239692,2.62673,0.301735,0.68151,0.18185,1.30706,0.00739838,0.321353,2.8318,0.103549,0.44623
0.285648,0.257109,2.6993,0.142428,0.748449,0.0862684,0.940818,0.0319153,0.413904,2.83999,0.133756,0.532596
0.000167066,0.335832,2.64386,0.0990782,0.666887,0.0396783,1.42246,0.237138,0.0566417,2.78964,0.0133648,0.276399
0.000231845,0.53692,2.56661,0.0110635,0.801705,0.020793,1.57302,0.0292775,0,2.76742,0.196882,0.0733858
0.000413766,0.61605,2.49752,0.0225431,0.949579,0.278398,1.65949,0.031392,0,2.5094,0.14603,0.372118
0.000490289,0.59547,2.43149,0.0215852,1.03614,0.238605,1.83293,0.0254927,0.0221891,2.48329,0.16623,0.389931
0.000614799,0.570128,2.45237,0.00934228,0.97127,0.0475272,2.15427,0.0136321,0.144102,2.48125,0.246215,0.368282
0.000634131,0.308879,2.56521,0.0131982,0.701989,0.0122841,2.7319,0.0042573,0.0709802,2.64314,0.16451,0.177081
0.000639009,0.224859,2.58217,0.298502,0.720363,0,2.90968,0.0153997,0.0110546,2.75166,0.0927265,0.174513
0.000372305,0.212324,2.50172,0.338037,0.678663,0.0926696,2.94962,0.0118602,0.0187116,2.75603,0.211927,0.255472
4.34058e-05,0.308478,2.62953,0.275005,0.661784,0.0589073,2.98854,0.00329079,0,2.74755,0.294721,0.223466
0,0.496029,2.72429,0,0.750494,0.0476175,2.91048,0.001165,0.00194517,2.72215,0.329271,0.32014
0.000205729,0.744684,2.69234,0.205234,0.61638,0.0463373,2.97306,0.00279116,0.0598264,2.67052,0.0827666,0.0471122
0.000630694,0.877438,2.14606,0.710275,0.574883,0.0376064,2.81856,0,0.288759,2.7927,0.0260763,0.110406
0.000690206,0.905591,1.77783,0.529362,0.647469,0,2.76184,0.0205278,0.302667,2.83125,0.101698,0.282632
0.000463196,0.966873,1.39348,0.0336585,1.09861,0.00189906,2.65479,0.110149,0.39011,2.84828,0.242767,0.158763
0.000357774,0.982879,0.972534,0.0104948,1.53862,0.113493,2.4919,0.114913,0.320116,2.87511,0.243126,0.107144
0.000390766,0.70649,0.706666,0.0565128,1.90887,0.21612,2.2892,0,0.0161885,2.8143,0.169021,0.145514
0.00025624,0.520529,0.611916,0.0677593,2.51729,0.18834,2.06678,0,0,2.82748,0.315405,0.476717
0.000190087,0.443468,0.707146,0,3.11395,0.1293,1.82127,0,0.0361075,2.7129,0.265613,0.605231
0,0.428965,0.856711,0,3.3706,0.0381135,1.56599,0,0.224184,2.45939,0.186247,0.543354
0,0.428109,0.978169,0,3.4497,0.0203137,1.26001,0.00366773,0.351069,2.23169,0.0931753,0.48642
0,0.400845,0.874139,0.331393,3.55759,0.0227565,0.942377,0.0703308,0.477362,2.06447,8.11525e-05,0.495262
0.000370588,0.406996,0.60906,0.150957,3.49409,0.00484337,0.786048,0.442988,0.530367,2.16351,0.182424,0.573216
0.000523773,0.477444,0.726574,0,3.51396,0,0.662179,0.57071,0.671264,2.13656,0.256416,0.541243
0.00332226,0.295773,1.01047,0,3.42512,0,0.540966,0.629773,0.690666,2.16793,0.18384,0.387163
0.0149317,0.0412471,0.794802,0,3.1693,0.130537,0.497793,0.634755,0.524309,2.24149,0.0802595,0.315366
0.0155347,0.134867,0.595127,0.132681,2.98735,0.342202,0.60353,0,0.42567,2.4308,0.100703,0.23946
0.000355989,0.601214,0.779433,0.0603924,2.61564,0.321222,0.474395,0,0.908053,2.31789,0.115869,0.167883
0.00025985,0.982956,1.57504,0,1.85456,0.272417,0.709281,0,0.86261,2.5745,0.0820298,0.0890062
0.000146047,1.23658,2.08082,0.00542078,1.00505,0.209045,0.830599,0.0346741,0.185101,3.08157,0.0643547,0.0798319
0.0331951,0.858542,2.22165,0.00623662,0.546952,0.236834,1.0987,0.110848,0.0746913,2.62544,0.0990491,0
0.117107,0.691938,2.32673,0.00293751,0.584594,0.441316,1.46004,0.125914,0.129171,1.92933,0.118699,0.0384317
0.18032,0.81337,2.38496,0.0150058,0.541269,0.586109,1.73581,0.301415,0.27546,1.18362,0.0672183,0.519972
0.068959,0.863028,2.60627,0.162852,0.590171,0.485567,1.27877,0.149336,2.0145,0.440442,0.112625,0.548765
0.148357,0.81199,2.6432,0.162614,0.681738,0.293702,1.12551,0.0123842,3.14066,0.057683,0.121049,0.51966
0.163991,1.01224,2.42281,0.166487,0.645222,0.021111,1.20186,0.203574,3.16052,0.0362116,0.289746,0.392868
0.161407,0.893958,2.33581,0.424821,0.514409,0.00946909,1.53107,0.263645,2.99371,0.284123,0.344803,0.0890601
0.166454,0.760775,2.04039,0.471,0.303884,0.0810727,1.38234,0.395493,2.39296,0.472502,0.281485,0.156211
0.132658,0.670622,1.96161,0.478973,0.0834231,0.0720472,1.55788,0.45862,1.75758,0.530809,0.264139,0.126527
0.155184,0.553702,1.92546,0.259008,0.0314577,0.0060241,2.4642,0.42755,1.51817,0.274534,0.307543,0.177989
0.284881,0.512865,2.05801,0.102378,0.0610526,0.01269,2.9955,0.3389,1.33711,0.0156169,0.253365,0.0743851
0.463692,0.565107,2.00114,0,0.106988,0.0243023,3.30163,0.197514,1.05256,0.085568,0.0886248,0.182802
0.331265,0.755467,0.973925,0,0.980048,0.326482,3.23594,0.388785,0.261819,0.909471,0.184457,0.49593
0.1265,0.565324,0.438044,0.00801327,2.33357,0.366312,2.39069,0.381174,0.0192892,1.5895,0.0340673,0.9629
0.0150185,0.159736,0.0608266,0.0100618,2.93239,0.195882,1.48075,0.312652,0.0128798,2.26201,0,1.25597
0,0.00193737,0.0543963,0.0109057,3.26236,0.078001,0.913448,0.218669,0.00873627,2.45084,0,1.37542
0.0136083,0.0385336,0.303213,0.0143328,3.47454,0.162519,0.730601,0.0331337,0.0377787,2.50568,0,0.830707
0.000293114,0.466806,0.623899,0.0237325,3.20377,0.30748,0.189823,0.176629,0.0800504,3.16213,0.0546958,0.237905
0.00026052,0.547298,0.859706,0.023598,3.21788,0.289664,0.107583,0.239206,0.140218,3.27253,0,0.199652
0.0560829,0.349381,0.919866,0.00582016,3.11216,0.164921,0.215124,0.181308,0.293411,3.27948,0,0.320414
0.0495219,0.0652363,0.835541,0.0106169,3.14073,0,0.395767,0.0873328,0.411383,3.32573,4.77891e-05,0.431774
5.99257e-05,0.0448185,0.184024,0.00643251,2.94846,0.0105561,0.458785,0,0.606105,3.58627,0.000179718,0.583355
0,0.00348355,0.0155953,0.0021627,3.02367,0.0755265,0.377514,0.00141849,0.614819,3.65223,0.272236,0.919604
0,0,0.0204711,0.00441244,3.2015,0.184548,0.449938,0.00573448,0.519935,3.45163,0.336411,1.05786
0,0,0.0214523,0.0129496,3.36225,0.196574,0.600434,0.00676091,0.434604,3.42155,0.191536,0.950302
0,0,0.024249,0.0171511,3.33657,0.081094,0.58917,0.0336421,0.672576,3.41373,0.0365968,0.715806
0,0.144838,0.708166,0.0150726,3.2899,0.0131773,0.430171,0,0.729102,3.035,0.000138404,0.711484
0,0.455092,0.67015,0.0625213,3.14693,0.0264833,0.261291,0.0994452,0.627651,3.05433,0.000223656,0.74807
0,0.772154,0.278293,0.0307899,3.12072,0.0307441,0.214719,0.208559,0.637004,3.24489,0.0484458,0.769595
0,0.829899,0.02017,0,3.13206,0.0356185,0.128519,0.2316,0.630794,3.41229,0.0570648,0.78392
0,0.733844,0.0206513,0,3.16774,0.0301203,0.130729,0.153539,0.663089,3.48522,0.0576762,0.768519
0,0.565842,0.0235293,0.000716206,3.16572,0.107352,0.12543,0.0143571,0.626587,3.46325,0.00433333,0.626006
0.000406124,0.00190464,0.050843,0.0648143,3.09596,0.478081,0.11257,0,0.568577,3.11732,0.0151375,0.994093
0.000699151,0.00135607,0.13722,0.15614,2.84881,0.54723,0.187498,0,0.563915,2.69851,0.0186073,1.30077
0.000666947,0.0727525,0.438179,0.110526,2.46473,0.51282,0.254907,0,0.548703,2.3628,0.0410924,1.28616
0.000657865,0.223795,0.542184,0,2.15012,0.317137,0.189229,0,0.603243,2.3137,0.111867,1.14692
0.000583474,0.211173,0.524435,0.0296929,2.69312,0.239287,0.140405,0,0.55932,2.2691,0.176098,0.87732
0.000117553,0.0951464,0.186632,0.00672982,3.13834,0.268717,0.220187,0,0.480343,2.60854,0.407311,0.641233
0,0.0721249,0.249094,0.00919672,3.14427,0.209907,0.188113,0,0.443043,2.69954,0.485045,0.57637
0,0.00115062,0.589612,0.00635206,3.22038,0.055249,0.405696,0,0.419049,2.57378,0.480832,0.525174
0,0.0441949,0.585653,0,3.19001,0.0231046,0.401905,0,0.431209,2.57651,0.470707,0.484216
0.0771378,0.342718,0.305482,0,3.2311,0.149625,0.0412274,0.0403136,0.502193,2.53899,0,0.595474
0.0270911,0.164537,0.133636,0,3.01926,0.419682,0.0238439,0.0302579,0.506259,2.58205,0.0335611,0.820247
0,0,0.114822,0.00049155,2.69036,0.413027,0.200273,0.0696811,0.229502,2.67726,0.138701,1.00128
0.0240527,0,0.0635468,0.0233545,2.68269,0.0753595,0.315432,0.176971,0.0236827,2.85478,0.150263,0.967976
0.00640692,0.0184934,0.053376,0.0190499,2.80155,0.0332294,0.388366,0.178392,0.035069,3.00115,0.0912896,0.666825
0.072071,0.00156814,0.151652,0,3.00933,0.118586,0.355789,0.0595351,0.177678,2.97755,0.0689727,0.668098
0,0.386401,0.209652,0.0152415,3.10649,0.194198,0.285245,0.0132647,0.794314,2.95324,0.0981511,0.641726
0,0.594119,0.172853,0.0174029,3.07988,0.159729,0.187258,0,0.907368,3.00655,0.0278858,0.677603
0.00363414,0.66536,0.199847,0.0136734,2.95427,0.104355,0.0780426,0,0.787864,3.17604,6.27503e-05,0.716589
0.00545455,0.651345,0.188017,0.0107841,2.93022,0.0653895,0.0931895,0.0210132,0.669731,3.18202,7.03189e-05,0.734794
0.00470844,0.708509,0.270574,0.00559311,3.17009,0.00685665,0.0899323,0.0337014,0.57297,2.94696,0.00561752,0.747582
0.000442727,0.730857,0.268295,0.00282536,3.06205,0.0021477,0.073905,0,0.553943,2.98318,0.19809,0.85573
0,0.376125,0.284903,0.00355725,3.11906,0.00104632,0.207334,0.0145209,0.483603,2.98726,0.315885,1.19111
0,0.0648602,0.446458,0.00307409,3.14604,0,0.206564,0.017173,0.479615,3.13532,0.338007,1.14806
0,0.0674993,0.350142,0.00174681,3.08672,0,0.0928138,0.0160076,0.582202,3.41769,0.270042,0.899538
0,0.074445,0.0217941,0.00180352,3.19007,0.000184651,0.122648,0.048682,0.752247,3.64021,0.104695,0.749026
0.135967,0.0358705,0.0744501,0.132834,3.12499,0.0103473,0.119775,0.0877262,0.503371,3.37921,0.127887,0.661836
0.0832978,0,0.165932,0.128922,2.92491,0.00815211,0.578422,0.166935,0.410674,2.9993,0.131401,0.702797
0.128955,0,0.0426104,0.147832,2.37461,0.0262214,1.27225,0.15198,0.274829,3.02561,0.128272,0.686713
0.159362,0.282248,0.0118749,0.0177979,2.31356,0.0834228,1.68921,0.177432,0.13157,3.06899,0,0.503019
9.88981e-05,0.68296,0.010923,0.017356,2.85699,0.16185,1.57509,0.139993,0.0233802,2.94131,0.0405279,0.180574
2.69086e-05,0.495511,0.0138767,0.0253988,3.20744,0.344525,0.100471,0.107717,0.046661,2.57553,0.0933396,0.764395
0,0,0.0513094,0.317373,3.29953,0.335686,0.0874034,0.0304393,0.0449013,2.61475,0.311432,1.17688
0,0,0.161171,0.249315,3.65031,0.186496,0.09668,0.0184354,0.0980842,2.46078,0.347189,1.05079
0,0.00113821,0.25851,0.154555,3.72846,0,0.277071,0.00271384,0.139126,2.37902,0.199903,1.08275
0.0200122,0.00246132,0.312248,0.000981784,3.54717,0.004957,0.558231,0.0266553,0.177121,2.23201,0.128703,1.01079
0.0705165,0.146532,0.00576728,0.00739246,3.07284,0.0126948,1.55471,0.0270322,0.295074,2.31561,0.290721,0.711991
0.129863,0.327399,0.00168481,0.017521,2.09569,0.0618023,2.40781,0.017031,0.177059,2.3344,0.761045,0.535934
0.115248,0.697453,0.00131545,0.017848,1.51485,0.0211843,2.51407,0.0744465,0.00641421,2.27638,0.497156,0.71056
0.118018,0.870323,0.00288567,0.0172911,1.56122,0,2.43757,0.0852412,0,2.31227,0.35372,0.575502
0.138725,0.617436,0.137417,0.0252309,1.64806,0.00395373,2.42999,0.006052,0.195089,2.26129,0.317686,0.403831
0.41467,0.372029,0.302229,0.0339211,1.77404,0.212371,2.09609,0.107866,0.357106,2.13092,0.25014,0.643961
0.368298,0.35603,0.347955,0.0372836,2.20006,0.375163,1.17399,0.20011,0.36473,2.4605,0.265541,0.854571
0.0522181,0.884137,0.378321,0.036762,3.11498,0.251037,0.48153,0.20075,0.438048,2.7745,0.233965,0.691698
0.010029,1.67604,0.385217,0.0638087,3.22553,0.0550669,0.472795,0.161531,0.374163,2.87296,0.119693,0.566624
0.000297925,2.44299,0.202062,0.114052,3.08005,0.159087,0.370142,0.0653497,0.240752,3.02565,0.0678489,0.306879
0.000163783,3.03262,0.000313307,0.118044,2.80314,0.44686,0.182643,0.0968526,0.419261,3.0539,0.127429,0.400841
3.49485e-05,3.13815,0.126042,0.0763809,2.52275,0.518881,0.265894,0.0545535,0.723975,2.77575,0.0693586,0.224902
0,3.16201,0.330646,0.0436006,2.23216,0.402917,0.168247,0.0230473,0.602549,2.49596,0.14099,0.136489
0,3.11734,0.492743,0.0131109,2.0408,0.179596,0.137343,0.0531507,0.525246,2.24873,0.146065,0.0706172
0,2.92823,0.358087,0.101295,1.92453,0.0935634,0.31798,0.0835438,0.573233,2.25996,0.169722,0.074848
1.58279e-05,2.63697,0.00218391,0.056036,1.7195,0.18699,0.649121,0.154256,0.587934,2.38005,0.319332,0.12387
0,2.59348,0.00316757,0.00945182,1.80023,0.429111,0.735534,0.194904,0.611818,2.08508,0.152062,0.143589
0.0587448,2.6247,0.00299063,0,2.15741,0.442818,0.731037,0.203085,0.709609,1.78506,0.161899,0.507095
0.000170881,2.76364,0.00326391,0.0110996,2.47288,0.333535,0.628183,0.0706816,0.812448,1.76033,0.102247,0.625927
0.000412996,3.04231,0.291995,0.0282114,2.54893,0.289136,0.378934,0.0162032,0.72926,1.77105,0.0771628,0.439075
0.000440837,2.91414,0.336219,0,2.49374,0.126532,0.204879,0.0157976,0.642595,2.21727,0.0903711,0.703194
0.000433584,2.33873,0.193226,0,2.55028,0.0745826,0.642107,0.0388195,0.245776,2.49257,0.0251742,1.97169
0.00043548,1.77308,0.112223,0,2.35128,0.133743,1.19895,0.122336,0,2.58077,0,2.57188
9.63622e-05,1.41833,0.00364264,0,2.18694,0.0465184,1.41266,0.306038,0.00697074,2.52483,0.0182889,2.73984
0.000220053,1.43049,0.180722,0.0359916,2.0014,0,1.01414,0.0449986,0.00838517,2.26955,0,3.085
0.00042002,1.17191,0.246385,0.058771,2.14034,0,0.733826,0,0.120352,2.24423,0,3.02382
0.000461705,1.51331,0.290165,0.0451358,2.35584,0.0983967,0.215266,0.00712429,0.181701,3.02296,0,2.40663
0.000428242,2.41772,0.276838,0.0208378,2.52295,0.129833,0.0878131,0.00932999,0.293732,3.3824,0,1.60342
0.000233137,2.93528,0.173451,0.0116783,2.63589,0.121005,0.0770698,0.0106347,0.573392,3.47855,0.000125469,0.774365
0.0103704,3.01391,0.00438461,0.167102,2.50195,0.0809417,0.0899818,0.042824,0.664301,3.70762,0.000553446,0.561794
0.000117565,2.61048,0.0052027,0.120606,2.2247,0.0624899,0.908494,0.19465,0.530598,3.56502,0.0101185,0.490377
0.000259621,2.07825,0.11643,0.0289377,1.23646,0.439367,1.82027,0.189621,0.414406,3.27664,0.0392615,0.552118
0.000328301,1.56663,0.179834,0.0721309,0.159528,0.3766,2.3883,0,0.205705,3.01655,0.311942,0.805113
0.0644724,1.37344,0.22053,0.00859503,0.101237,0.337108,2.26751,0,0.271024,2.49917,0.453829,0.692459
0.0711513,0.892747,0.31472,0,0.177558,0.50175,1.8437,0.01304,0.705985,2.07561,0.183011,0.850745
0.000421364,1.34603,0.370723,0.0310603,0.206541,0.590958,1.55377,0.0363266,0.864911,1.48255,0.0308243,1.09382
0.000198351,2.34492,0.38698,0.109984,0.199538,0.556173,1.65904,0.0371693,0.825274,1.46309,0.0225028,1.07973
7.44514e-05,2.913,0.377425,0.132355,0.201536,0.551781,2.11794,0.041713,0.691286,1.70101,0.0353241,1.03241
8.34524e-05,3.14198,0.277779,0.0921162,0.251791,0.494627,2.49361,0.0525544,0.698104,1.82633,0.0508066,0.749929
0.232744,3.05191,0.0771936,0.0774867,0.264721,0.4432,2.82872,0.0412727,0.725239,2.04459,0,0.335272
0.102416,2.95847,0.00107311,0.0725366,0.1749,0.452753,3.04853,0.0218224,0.664754,2.43747,0,0.210454
0.18008,2.70706,0.000863826,0.0462743,0.132597,0.433446,3.22539,0.163185,0.382897,2.7617,0,0.234158
0.273767,2.51789,0,0.00290425,0.31173,0.144657,3.41367,0.157972,0.174196,2.9262,0.0294174,0.217912
0.384688,2.56227,0.134212,0,0.698387,0.0081772,3.38619,0.0275733,0.0500313,2.87727,0.0520675,0.234902
0.00485082,2.2207,0.0866442,0,2.04871,0.0305443,2.47094,0.106355,0,2.43442,0,0.874598
0.104529,0.881748,0.0751301,0,2.67039,0.0278442,2.07353,0.240195,0.1537,2.43143,0,0.898809
0.135511,0.741472,0.102988,0,3.18649,0.015385,1.74129,0.247716,0.0910816,2.49744,0,0.804811
0.0823539,0.715624,0.108675,0.0084305,3.33051,0.00577476,1.77589,0.251364,0.202462,2.63359,0,0.700162
0.0670598,0.59913,0.0974252,0.0111447,3.06672,0,2.02965,0.331332,0.307329,2.65854,5.6336e-05,0.527879
0.0683469,0.672456,0.134249,0.00958947,2.92401,0,2.16413,0.250419,0.392244,2.65577,0.000307687,0.232572
0.0401662,1.29986,0.200049,0,2.97265,0.158292,1.70211,0.113516,0.384165,2.60867,0.000390186,0.587488
0.033104,1.54213,0.22141,0.000351905,3.02327,0.248607,1.62387,0.0627595,0.474662,2.56035,0.000320321,0.526953
0.023292,1.60489,0.170894,0.00803807,3.06203,0.161846,1.66718,0.179255,0.479177,2.50585,0.0552742,0.452223
6.96308e-05,1.66262,0.100167,0,3.05432,0,1.67306,0.285169,0.469991,2.58452,0.265192,0.339854
0.000167945,1.78887,0.250844,0,2.91598,0.00519646,1.59164,0.0268509,0.392885,2.63424,0.309665,0.216764
0.000218056,1.86286,0.467243,0.234117,2.30063,0.00477216,1.52186,0.0192887,0.288729,2.93211,0.382223,0.230462
0.23194,1.53927,0.443267,0.601425,2.01551,0.00855211,1.52523,0.0309412,0.141656,3.34643,0.416543,0.324594
0.440668,0.800044,0.505935,0.807857,2.12289,0.0127022,1.29869,0.0291356,0.101546,3.69262,0.402803,0.371627
0.214867,0.24128,0.442125,0.0894215,2.86733,0.0154671,0.975465,0.0100424,0.22753,3.87198,0.168669,0.360726
0.028473,0.138268,0.184102,0.015599,2.94001,0.0121632,0.692893,0.00974488,0.4297,4.16927,0.0131,0.351892
0.0330717,0.417726,0.212226,0.0196098,2.86518,0.0105959,0.569232,0.0310055,0.186098,4.30643,0.0718208,0.145824
0.0441568,0.457432,1.61208,0.0211654,2.17942,0.0103551,0.944121,0.251976,0.025845,3.85607,0.0231299,0.0672238
0.0749673,0.481494,1.78665,0.0175427,1.7888,0.00617347,1.22795,0.430852,0.0100687,3.59811,0.0350939,0.0823183
0.0642839,0.583698,2.08513,0.0619642,1.56673,0,1.14595,0.235941,0.0432325,3.06064,0.0791601,0.058323
0.337248,0.520004,2.20186,0.144261,1.03075,0.0370666,0.780366,0.114169,0.0159936,3.15996,0.0392152,0.127264
0.342696,0.456682,2.16603,0.191279,0.77052,0.0708563,0.92487,0.044019,0,3.18244,0,0.180843
0.330113,0.701854,2.09296,0.182077,0.754673,0.0338679,1.44503,0.0530267,0,3.48017,0,0.20021
0.370603,0.811212,1.94606,0.106832,0.950141,0.00571568,1.98351,0.202163,0.00273625,3.68968,0,0.170247
0.400486,0.793136,1.93441,0.0115295,0.919243,0.0135855,2.36205,0.253829,0.00994407,3.6355,0,0.222568
0.423752,0.957899,2.03155,0.0170263,0.824418,0.0325587,2.61085,0.280824,0,3.35463,0,0.201527
0.295943,1.07193,2.22889,0.0143586,0.561232,0.225264,2.96178,0.130747,0.181798,3.29249,0,0.134973
0.116056,0.989256,2.41087,0.118979,0.496093,0.142034,2.95216,0.0538822,0.136995,2.95768,0,0.147923
0.0158429,0.987087,2.5851,0.158009,0.437031,0.146239,2.76392,0,0.111879,2.93411,0.0179468,0.177852
0.000857357,0.769394,2.53542,0.0882977,0.45818,0.0186897,2.74792,0.274069,0.130508,3.01409,0.0260968,0.136655
0.179534,0.755488,2.54888,0.0100792,0.268733,0.0166777,2.80392,0.01506,0.0311107,3.15216,0.0439428,0.179392
0.275604,0.839589,2.52269,0.00531076,0.226558,0.145967,2.93935,0.107635,0,2.91046,0.0437736,0.143557
0.28665,0.988446,2.35703,0,0.229456,0.10043,3.02705,0.241133,0.035082,2.62659,0.505303,0.104947
0.288511,1.06065,2.26241,0,0.194633,0.0220362,3.19968,0.249318,0.133455,2.62721,0.692158,0.0941581
0.267829,0.933724,2.43557,0.00705683,0.235026,0.0233202,3.2153,0.0854248,0.109253,2.5109,0.627046,0.114091
0.330381,0.87346,2.66804,0.0166026,0.376652,0.0204014,3.18376,0.0328779,0.165436,2.66541,0.0918283,0.11687
0.28165,0.896555,2.38369,0.0109276,0.403052,0.215247,3.03308,0.301982,0.0197808,2.90649,0.00413275,0.406249
0.147517,1.0332,2.31508,0.00325065,0.283328,0.0226476,3.14031,0.18153,0.0264748,2.84539,0,0.522254
0.171032,1.08262,2.4253,0,0.215417,0.00457134,3.25471,0.142645,0.0248733,2.72821,0,0.49237
0.288816,1.02291,2.51243,0,0.213356,0,3.16523,0.0852996,0.00923749,2.77311,0,0.561215
0.246116,0.937568,2.63588,0.018682,0.372782,0.0146479,3.21006,0.00142032,0.00660205,2.67687,0.147436,0.303232
0.000394724,0.854428,2.52177,0.110459,0.521147,0,3.13352,0.0125385,0,2.6458,0.509236,0.253396
0.000295938,0.81043,2.52663,0.165494,0.750407,0.0959078,2.75844,0.0251646,0,2.57452,0.52682,0.539304
0.000187021,0.787235,2.50094,0.126846,0.776043,0.140662,2.65951,0.017276,0,2.59274,0.44871,0.585148
6.3659e-05,0.739505,2.50199,0.0138864,0.724999,0.146979,2.72424,0.00521598,0,2.61341,0.355087,0.530418
0,0.999041,2.30489,0.0175592,0.627584,0.184242,2.84196,0.0232635,0.117984,2.72369,0.208556,0.48226
0,0.63376,2.72962,0.0285523,0.163857,0.297858,2.7812,0.0805095,0.274137,2.59482,0.347952,0.588336
0.0393577,0.555586,3.31124,0.0574216,0.0243558,0.265274,2.71533,0.115343,0.226788,2.27599,0.385956,0.287704
